state,date,value,disease
Idaho,2023-07-01,0.01,Flu
Idaho,2023-08-01,0.5,Flu
Idaho,2023-09-01,0.9,Flu
Idaho,2023-10-01,0.22,Flu
Idaho,2023-11-01,0.15,Flu
Idaho,2023-12-01,0.41,Flu
Idaho,2024-01-01,0.23,Flu
Idaho,2024-02-01,0.66,Flu
Idaho,2024-03-01,0.1,Flu
Idaho,2024-04-01,0.82,Flu
Idaho,2024-05-01,0.94,Flu
Idaho,2024-06-01,0.51,Flu
Idaho,2024-07-01,0.06,Flu
Idaho,2024-08-01,0.53,Flu
Idaho,2024-09-01,0.43,Flu
Idaho,2024-10-01,0.08,Flu
Idaho,2024-11-01,0.38,Flu
Idaho,2024-12-01,0.36,Flu
Illinois,2020-01-01,0.39,Flu
Illinois,2020-02-01,0.16,Flu
Illinois,2020-03-01,0.13,Flu
Illinois,2020-04-01,0.92,Flu
Illinois,2020-05-01,0.57,Flu
Illinois,2020-06-01,1.0,Flu
Illinois,2020-07-01,0.03,Flu
Illinois,2020-08-01,0.41,Flu
Illinois,2020-09-01,0.25,Flu
Illinois,2020-10-01,0.37,Flu
Illinois,2020-11-01,0.85,Flu
Illinois,2020-12-01,0.15,Flu
Illinois,2021-01-01,0.52,Flu
Illinois,2021-02-01,0.32,Flu
Illinois,2021-03-01,0.39,Flu
Illinois,2021-04-01,0.18,Flu
Illinois,2021-05-01,0.61,Flu
Illinois,2021-06-01,0.37,Flu
Illinois,2021-07-01,0.65,Flu
Illinois,2021-08-01,0.79,Flu
Illinois,2021-09-01,0.45,Flu
Illinois,2021-10-01,0.71,Flu
Illinois,2021-11-01,0.08,Flu
Illinois,2021-12-01,0.57,Flu
Illinois,2022-01-01,0.96,Flu
Illinois,2022-02-01,0.28,Flu
Illinois,2022-03-01,0.21,Flu
Illinois,2022-04-01,0.59,Flu
Illinois,2022-05-01,0.28,Flu
Illinois,2022-06-01,0.74,Flu
Illinois,2022-07-01,0.2,Flu
Illinois,2022-08-01,0.64,Flu
Illinois,2022-09-01,0.79,Flu
Illinois,2022-10-01,0.58,Flu
Illinois,2022-11-01,0.08,Flu
Illinois,2022-12-01,0.61,Flu
Illinois,2023-01-01,0.65,Flu
Illinois,2023-02-01,0.45,Flu
Illinois,2023-03-01,0.87,Flu
Illinois,2023-04-01,0.39,Flu
Illinois,2023-05-01,0.16,Flu
Illinois,2023-06-01,0.86,Flu
Illinois,2023-07-01,0.8,Flu
Illinois,2023-08-01,0.36,Flu
Illinois,2023-09-01,0.83,Flu
Illinois,2023-10-01,0.91,Flu
Illinois,2023-11-01,0.32,Flu
Illinois,2023-12-01,0.44,Flu
Illinois,2024-01-01,0.57,Flu
Illinois,2024-02-01,0.21,Flu
Illinois,2024-03-01,0.55,Flu
Illinois,2024-04-01,0.91,Flu
Illinois,2024-05-01,0.11,Flu
Illinois,2024-06-01,0.89,Flu
Illinois,2024-07-01,0.26,Flu
Illinois,2024-08-01,0.82,Flu
Illinois,2024-09-01,0.5,Flu
Illinois,2024-10-01,0.94,Flu
Illinois,2024-11-01,0.07,Flu
Illinois,2024-12-01,0.09,Flu
Indiana,2020-01-01,0.77,Flu
Indiana,2020-02-01,0.76,Flu
Indiana,2020-03-01,0.27,Flu
Indiana,2020-04-01,0.06,Flu
Indiana,2020-05-01,0.82,Flu
Indiana,2020-06-01,0.82,Flu
Indiana,2020-07-01,0.92,Flu
Indiana,2020-08-01,0.62,Flu
Indiana,2020-09-01,0.07,Flu
Indiana,2020-10-01,0.94,Flu
Indiana,2020-11-01,0.22,Flu
Indiana,2020-12-01,0.0,Flu
Indiana,2021-01-01,0.61,Flu
Indiana,2021-02-01,0.3,Flu
Indiana,2021-03-01,0.75,Flu
Indiana,2021-04-01,0.62,Flu
Indiana,2021-05-01,0.42,Flu
Indiana,2021-06-01,0.74,Flu
Indiana,2021-07-01,0.28,Flu
Indiana,2021-08-01,0.94,Flu
Indiana,2021-09-01,0.99,Flu
Indiana,2021-10-01,0.05,Flu
Indiana,2021-11-01,0.4,Flu
Indiana,2021-12-01,0.75,Flu
Indiana,2022-01-01,0.59,Flu
Indiana,2022-02-01,0.52,Flu
Indiana,2022-03-01,0.74,Flu
Indiana,2022-04-01,0.92,Flu
Indiana,2022-05-01,0.63,Flu
Indiana,2022-06-01,0.0,Flu
Indiana,2022-07-01,0.59,Flu
Indiana,2022-08-01,0.17,Flu
Indiana,2022-09-01,0.59,Flu
Indiana,2022-10-01,0.68,Flu
Indiana,2022-11-01,0.08,Flu
Indiana,2022-12-01,0.6,Flu
Indiana,2023-01-01,0.19,Flu
Indiana,2023-02-01,0.22,Flu
Indiana,2023-03-01,0.84,Flu
Indiana,2023-04-01,0.28,Flu
Indiana,2023-05-01,0.03,Flu
Indiana,2023-06-01,0.85,Flu
Indiana,2023-07-01,0.34,Flu
Indiana,2023-08-01,0.02,Flu
Indiana,2023-09-01,0.57,Flu
Indiana,2023-10-01,0.96,Flu
Indiana,2023-11-01,0.33,Flu
Indiana,2023-12-01,0.59,Flu
Indiana,2024-01-01,0.53,Flu
Indiana,2024-02-01,0.5,Flu
Indiana,2024-03-01,0.37,Flu
Indiana,2024-04-01,0.64,Flu
Indiana,2024-05-01,0.75,Flu
Indiana,2024-06-01,0.65,Flu
Indiana,2024-07-01,0.01,Flu
Indiana,2024-08-01,0.68,Flu
Indiana,2024-09-01,0.96,Flu
Indiana,2024-10-01,0.93,Flu
Indiana,2024-11-01,0.83,Flu
Indiana,2024-12-01,0.11,Flu
Iowa,2020-01-01,0.44,Flu
Iowa,2020-02-01,0.49,Flu
Iowa,2020-03-01,0.09,Flu
Iowa,2020-04-01,0.08,Flu
Iowa,2020-05-01,0.16,Flu
Iowa,2020-06-01,0.23,Flu
Iowa,2020-07-01,0.01,Flu
Iowa,2020-08-01,0.91,Flu
Iowa,2020-09-01,0.3,Flu
Iowa,2020-10-01,0.0,Flu
Iowa,2020-11-01,0.31,Flu
Iowa,2020-12-01,0.3,Flu
Iowa,2021-01-01,0.45,Flu
Iowa,2021-02-01,0.12,Flu
Iowa,2021-03-01,0.6,Flu
Iowa,2021-04-01,0.81,Flu
Iowa,2021-05-01,0.4,Flu
Iowa,2021-06-01,0.82,Flu
Iowa,2021-07-01,0.31,Flu
Iowa,2021-08-01,0.06,Flu
Iowa,2021-09-01,0.29,Flu
Iowa,2021-10-01,0.65,Flu
Iowa,2021-11-01,0.75,Flu
Iowa,2021-12-01,0.53,Flu
Iowa,2022-01-01,0.69,Flu
Iowa,2022-02-01,0.38,Flu
Iowa,2022-03-01,0.6,Flu
Iowa,2022-04-01,0.53,Flu
Iowa,2022-05-01,0.16,Flu
Iowa,2022-06-01,0.37,Flu
Iowa,2022-07-01,0.4,Flu
Iowa,2022-08-01,0.24,Flu
Iowa,2022-09-01,0.35,Flu
Iowa,2022-10-01,0.77,Flu
Iowa,2022-11-01,0.64,Flu
Iowa,2022-12-01,0.8,Flu
Iowa,2023-01-01,0.68,Flu
Iowa,2023-02-01,0.84,Flu
Iowa,2023-03-01,0.3,Flu
Iowa,2023-04-01,0.95,Flu
Iowa,2023-05-01,0.08,Flu
Iowa,2023-06-01,0.29,Flu
Iowa,2023-07-01,0.41,Flu
Iowa,2023-08-01,0.83,Flu
Iowa,2023-09-01,0.07,Flu
Iowa,2023-10-01,0.4,Flu
Iowa,2023-11-01,0.82,Flu
Iowa,2023-12-01,0.42,Flu
Iowa,2024-01-01,0.91,Flu
Iowa,2024-02-01,0.69,Flu
Iowa,2024-03-01,0.01,Flu
Iowa,2024-04-01,0.98,Flu
Iowa,2024-05-01,0.54,Flu
Iowa,2024-06-01,0.84,Flu
Iowa,2024-07-01,0.59,Flu
Iowa,2024-08-01,0.5,Flu
Iowa,2024-09-01,0.56,Flu
Iowa,2024-10-01,0.42,Flu
Iowa,2024-11-01,0.88,Flu
Iowa,2024-12-01,0.17,Flu
Kansas,2020-01-01,0.05,Flu
Kansas,2020-02-01,0.6,Flu
Kansas,2020-03-01,0.5,Flu
Kansas,2020-04-01,0.37,Flu
Kansas,2020-05-01,0.81,Flu
Kansas,2020-06-01,0.34,Flu
Kansas,2020-07-01,0.18,Flu
Kansas,2020-08-01,0.06,Flu
Kansas,2020-09-01,0.72,Flu
Kansas,2020-10-01,0.43,Flu
Kansas,2020-11-01,0.73,Flu
Kansas,2020-12-01,0.38,Flu
Kansas,2021-01-01,0.53,Flu
Kansas,2021-02-01,0.58,Flu
Kansas,2021-03-01,0.17,Flu
Kansas,2021-04-01,0.81,Flu
Kansas,2021-05-01,0.5,Flu
Kansas,2021-06-01,0.84,Flu
Kansas,2021-07-01,0.49,Flu
Kansas,2021-08-01,1.0,Flu
Kansas,2021-09-01,0.42,Flu
Kansas,2021-10-01,0.58,Flu
Kansas,2021-11-01,0.09,Flu
Kansas,2021-12-01,0.31,Flu
Kansas,2022-01-01,0.81,Flu
Kansas,2022-02-01,0.99,Flu
Kansas,2022-03-01,0.04,Flu
Kansas,2022-04-01,0.43,Flu
Kansas,2022-05-01,0.36,Flu
Kansas,2022-06-01,0.78,Flu
Kansas,2022-07-01,0.58,Flu
Kansas,2022-08-01,0.18,Flu
Kansas,2022-09-01,0.92,Flu
Kansas,2022-10-01,0.12,Flu
Kansas,2022-11-01,0.58,Flu
Kansas,2022-12-01,0.17,Flu
Kansas,2023-01-01,0.25,Flu
Kansas,2023-02-01,0.41,Flu
Kansas,2023-03-01,0.79,Flu
Kansas,2023-04-01,0.67,Flu
Kansas,2023-05-01,0.63,Flu
Kansas,2023-06-01,0.11,Flu
Kansas,2023-07-01,0.06,Flu
Kansas,2023-08-01,0.66,Flu
Kansas,2023-09-01,0.86,Flu
Kansas,2023-10-01,0.03,Flu
Kansas,2023-11-01,0.43,Flu
Kansas,2023-12-01,0.19,Flu
Kansas,2024-01-01,0.69,Flu
Kansas,2024-02-01,0.12,Flu
Kansas,2024-03-01,0.13,Flu
Kansas,2024-04-01,0.57,Flu
Kansas,2024-05-01,0.98,Flu
Kansas,2024-06-01,0.3,Flu
Kansas,2024-07-01,0.71,Flu
Kansas,2024-08-01,0.68,Flu
Kansas,2024-09-01,0.5,Flu
Kansas,2024-10-01,0.1,Flu
Kansas,2024-11-01,0.4,Flu
Kansas,2024-12-01,0.65,Flu
Kentucky,2020-01-01,0.82,Flu
Kentucky,2020-02-01,0.28,Flu
Kentucky,2020-03-01,0.98,Flu
Kentucky,2020-04-01,0.83,Flu
Kentucky,2020-05-01,0.58,Flu
Kentucky,2020-06-01,0.28,Flu
Kentucky,2020-07-01,0.11,Flu
Kentucky,2020-08-01,0.0,Flu
Kentucky,2020-09-01,0.94,Flu
Kentucky,2020-10-01,0.72,Flu
Kentucky,2020-11-01,0.93,Flu
Kentucky,2020-12-01,0.92,Flu
Kentucky,2021-01-01,0.76,Flu
Kentucky,2021-02-01,0.71,Flu
Kentucky,2021-03-01,0.81,Flu
Kentucky,2021-04-01,0.73,Flu
Kentucky,2021-05-01,0.1,Flu
Kentucky,2021-06-01,0.85,Flu
Kentucky,2021-07-01,0.23,Flu
Kentucky,2021-08-01,0.86,Flu
Kentucky,2021-09-01,0.09,Flu
Kentucky,2021-10-01,0.3,Flu
Kentucky,2021-11-01,0.78,Flu
Kentucky,2021-12-01,0.39,Flu
Kentucky,2022-01-01,0.66,Flu
Kentucky,2022-02-01,0.71,Flu
Kentucky,2022-03-01,0.54,Flu
Kentucky,2022-04-01,0.04,Flu
Kentucky,2022-05-01,0.1,Flu
Kentucky,2022-06-01,0.12,Flu
Kentucky,2022-07-01,0.64,Flu
Kentucky,2022-08-01,0.28,Flu
Kentucky,2022-09-01,0.42,Flu
Kentucky,2022-10-01,0.4,Flu
Kentucky,2022-11-01,0.07,Flu
Kentucky,2022-12-01,0.17,Flu
Kentucky,2023-01-01,0.31,Flu
Kentucky,2023-02-01,0.33,Flu
Kentucky,2023-03-01,0.7,Flu
Kentucky,2023-04-01,0.03,Flu
Kentucky,2023-05-01,0.61,Flu
Kentucky,2023-06-01,0.59,Flu
Kentucky,2023-07-01,0.51,Flu
Kentucky,2023-08-01,0.75,Flu
Kentucky,2023-09-01,0.13,Flu
Kentucky,2023-10-01,0.33,Flu
Kentucky,2023-11-01,0.68,Flu
Kentucky,2023-12-01,0.35,Flu
Kentucky,2024-01-01,0.77,Flu
Kentucky,2024-02-01,0.67,Flu
Kentucky,2024-03-01,0.25,Flu
Kentucky,2024-04-01,0.1,Flu
Kentucky,2024-05-01,0.95,Flu
Kentucky,2024-06-01,0.46,Flu
Kentucky,2024-07-01,0.53,Flu
Kentucky,2024-08-01,0.96,Flu
Kentucky,2024-09-01,0.71,Flu
Kentucky,2024-10-01,0.81,Flu
Kentucky,2024-11-01,0.95,Flu
Kentucky,2024-12-01,0.63,Flu
Louisiana,2020-01-01,0.12,Flu
Louisiana,2020-02-01,0.58,Flu
Louisiana,2020-03-01,0.93,Flu
Louisiana,2020-04-01,0.12,Flu
Louisiana,2020-05-01,0.28,Flu
Louisiana,2020-06-01,0.65,Flu
Louisiana,2020-07-01,0.49,Flu
Louisiana,2020-08-01,0.56,Flu
Louisiana,2020-09-01,0.01,Flu
Louisiana,2020-10-01,0.23,Flu
Louisiana,2020-11-01,0.02,Flu
Louisiana,2020-12-01,0.33,Flu
Louisiana,2021-01-01,0.7,Flu
Louisiana,2021-02-01,0.95,Flu
Louisiana,2021-03-01,0.73,Flu
Louisiana,2021-04-01,0.44,Flu
Louisiana,2021-05-01,0.24,Flu
Louisiana,2021-06-01,0.74,Flu
Louisiana,2021-07-01,0.47,Flu
Louisiana,2021-08-01,0.72,Flu
Louisiana,2021-09-01,0.16,Flu
Louisiana,2021-10-01,0.24,Flu
Louisiana,2021-11-01,0.9,Flu
Louisiana,2021-12-01,0.77,Flu
Louisiana,2022-01-01,0.84,Flu
Louisiana,2022-02-01,0.04,Flu
Louisiana,2022-03-01,0.1,Flu
Louisiana,2022-04-01,0.36,Flu
Louisiana,2022-05-01,0.77,Flu
Louisiana,2022-06-01,0.8,Flu
Louisiana,2022-07-01,0.94,Flu
Louisiana,2022-08-01,0.88,Flu
Louisiana,2022-09-01,0.41,Flu
Louisiana,2022-10-01,0.97,Flu
Louisiana,2022-11-01,0.4,Flu
Louisiana,2022-12-01,0.38,Flu
Louisiana,2023-01-01,0.81,Flu
Louisiana,2023-02-01,0.13,Flu
Louisiana,2023-03-01,0.91,Flu
Louisiana,2023-04-01,0.72,Flu
Louisiana,2023-05-01,0.1,Flu
Louisiana,2023-06-01,0.01,Flu
Louisiana,2023-07-01,0.0,Flu
Louisiana,2023-08-01,0.25,Flu
Louisiana,2023-09-01,0.87,Flu
Louisiana,2023-10-01,0.64,Flu
Louisiana,2023-11-01,0.52,Flu
Louisiana,2023-12-01,0.68,Flu
Louisiana,2024-01-01,0.8,Flu
Louisiana,2024-02-01,0.8,Flu
Louisiana,2024-03-01,0.4,Flu
Louisiana,2024-04-01,0.9,Flu
Louisiana,2024-05-01,0.97,Flu
Louisiana,2024-06-01,0.17,Flu
Louisiana,2024-07-01,0.03,Flu
Louisiana,2024-08-01,0.41,Flu
Louisiana,2024-09-01,0.46,Flu
Louisiana,2024-10-01,0.38,Flu
Louisiana,2024-11-01,0.12,Flu
Louisiana,2024-12-01,0.51,Flu
Maine,2020-01-01,0.5,Flu
Maine,2020-02-01,0.56,Flu
Maine,2020-03-01,0.97,Flu
Maine,2020-04-01,0.79,Flu
Maine,2020-05-01,0.1,Flu
Maine,2020-06-01,0.3,Flu
Maine,2020-07-01,0.74,Flu
Maine,2020-08-01,0.81,Flu
Maine,2020-09-01,0.37,Flu
Maine,2020-10-01,0.17,Flu
Maine,2020-11-01,0.45,Flu
Maine,2020-12-01,0.42,Flu
Maine,2021-01-01,0.66,Flu
Maine,2021-02-01,0.69,Flu
Maine,2021-03-01,0.83,Flu
Maine,2021-04-01,0.02,Flu
Maine,2021-05-01,0.32,Flu
Maine,2021-06-01,0.57,Flu
Maine,2021-07-01,0.49,Flu
Maine,2021-08-01,0.95,Flu
Maine,2021-09-01,0.42,Flu
Maine,2021-10-01,0.96,Flu
Maine,2021-11-01,0.86,Flu
Maine,2021-12-01,0.77,Flu
Maine,2022-01-01,0.22,Flu
Maine,2022-02-01,0.36,Flu
Maine,2022-03-01,0.91,Flu
Maine,2022-04-01,0.24,Flu
Maine,2022-05-01,0.93,Flu
Maine,2022-06-01,0.33,Flu
Maine,2022-07-01,0.41,Flu
Maine,2022-08-01,0.69,Flu
Maine,2022-09-01,0.85,Flu
Maine,2022-10-01,0.21,Flu
Maine,2022-11-01,0.9,Flu
Maine,2022-12-01,0.22,Flu
Maine,2023-01-01,0.71,Flu
Maine,2023-02-01,0.34,Flu
Maine,2023-03-01,0.66,Flu
Maine,2023-04-01,0.56,Flu
Maine,2023-05-01,0.97,Flu
Maine,2023-06-01,0.93,Flu
Maine,2023-07-01,0.72,Flu
Maine,2023-08-01,0.57,Flu
Maine,2023-09-01,0.41,Flu
Maine,2023-10-01,0.88,Flu
Maine,2023-11-01,0.91,Flu
Maine,2023-12-01,0.53,Flu
Maine,2024-01-01,0.1,Flu
Maine,2024-02-01,0.26,Flu
Maine,2024-03-01,0.38,Flu
Maine,2024-04-01,0.41,Flu
Maine,2024-05-01,0.58,Flu
Maine,2024-06-01,0.3,Flu
Maine,2024-07-01,0.11,Flu
Maine,2024-08-01,0.73,Flu
Maine,2024-09-01,0.46,Flu
Maine,2024-10-01,0.4,Flu
Maine,2024-11-01,0.58,Flu
Maine,2024-12-01,0.91,Flu
Maryland,2020-01-01,0.09,Flu
Maryland,2020-02-01,0.14,Flu
Maryland,2020-03-01,0.1,Flu
Maryland,2020-04-01,0.61,Flu
Maryland,2020-05-01,0.48,Flu
Maryland,2020-06-01,0.04,Flu
Maryland,2020-07-01,0.27,Flu
Maryland,2020-08-01,0.27,Flu
Maryland,2020-09-01,0.56,Flu
Maryland,2020-10-01,0.2,Flu
Maryland,2020-11-01,0.24,Flu
Maryland,2020-12-01,0.15,Flu
Maryland,2021-01-01,1.0,Flu
Maryland,2021-02-01,0.18,Flu
Maryland,2021-03-01,0.49,Flu
Maryland,2021-04-01,0.64,Flu
Maryland,2021-05-01,0.01,Flu
Maryland,2021-06-01,0.53,Flu
Maryland,2021-07-01,0.69,Flu
Maryland,2021-08-01,0.7,Flu
Maryland,2021-09-01,0.72,Flu
Maryland,2021-10-01,0.98,Flu
Maryland,2021-11-01,0.69,Flu
Maryland,2021-12-01,0.52,Flu
Maryland,2022-01-01,0.83,Flu
Maryland,2022-02-01,0.23,Flu
Maryland,2022-03-01,0.43,Flu
Maryland,2022-04-01,0.04,Flu
Maryland,2022-05-01,0.71,Flu
Maryland,2022-06-01,0.81,Flu
Maryland,2022-07-01,0.99,Flu
Maryland,2022-08-01,0.86,Flu
Maryland,2022-09-01,0.93,Flu
Maryland,2022-10-01,0.97,Flu
Maryland,2022-11-01,0.86,Flu
Maryland,2022-12-01,0.68,Flu
Maryland,2023-01-01,0.47,Flu
Maryland,2023-02-01,0.39,Flu
Maryland,2023-03-01,0.19,Flu
Maryland,2023-04-01,0.27,Flu
Maryland,2023-05-01,0.41,Flu
Maryland,2023-06-01,0.82,Flu
Maryland,2023-07-01,0.51,Flu
Maryland,2023-08-01,0.73,Flu
Maryland,2023-09-01,0.99,Flu
Maryland,2023-10-01,0.62,Flu
Maryland,2023-11-01,0.4,Flu
Maryland,2023-12-01,0.28,Flu
Maryland,2024-01-01,0.28,Flu
Maryland,2024-02-01,0.81,Flu
Maryland,2024-03-01,0.01,Flu
Maryland,2024-04-01,0.86,Flu
Maryland,2024-05-01,0.5,Flu
Maryland,2024-06-01,0.3,Flu
Maryland,2024-07-01,0.83,Flu
Maryland,2024-08-01,0.39,Flu
Maryland,2024-09-01,0.3,Flu
Maryland,2024-10-01,0.87,Flu
Maryland,2024-11-01,0.15,Flu
Maryland,2024-12-01,0.35,Flu
Massachusetts,2020-01-01,0.89,Flu
Massachusetts,2020-02-01,0.54,Flu
Massachusetts,2020-03-01,0.4,Flu
Massachusetts,2020-04-01,0.91,Flu
Massachusetts,2020-05-01,0.69,Flu
Massachusetts,2020-06-01,0.35,Flu
Massachusetts,2020-07-01,0.63,Flu
Massachusetts,2020-08-01,0.53,Flu
Massachusetts,2020-09-01,0.98,Flu
Massachusetts,2020-10-01,0.43,Flu
Massachusetts,2020-11-01,0.34,Flu
Massachusetts,2020-12-01,0.76,Flu
Massachusetts,2021-01-01,0.82,Flu
Massachusetts,2021-02-01,0.72,Flu
Massachusetts,2021-03-01,0.24,Flu
Massachusetts,2021-04-01,0.47,Flu
Massachusetts,2021-05-01,1.0,Flu
Massachusetts,2021-06-01,0.66,Flu
Massachusetts,2021-07-01,0.25,Flu
Massachusetts,2021-08-01,0.35,Flu
Massachusetts,2021-09-01,0.3,Flu
Massachusetts,2021-10-01,0.05,Flu
Massachusetts,2021-11-01,0.24,Flu
Massachusetts,2021-12-01,0.01,Flu
Massachusetts,2022-01-01,0.32,Flu
Massachusetts,2022-02-01,0.64,Flu
Massachusetts,2022-03-01,0.62,Flu
Massachusetts,2022-04-01,0.95,Flu
Massachusetts,2022-05-01,0.34,Flu
Massachusetts,2022-06-01,0.6,Flu
Massachusetts,2022-07-01,0.03,Flu
Massachusetts,2022-08-01,0.81,Flu
Massachusetts,2022-09-01,0.35,Flu
Massachusetts,2022-10-01,0.88,Flu
Massachusetts,2022-11-01,0.57,Flu
Massachusetts,2022-12-01,0.76,Flu
Massachusetts,2023-01-01,0.54,Flu
Massachusetts,2023-02-01,0.48,Flu
Massachusetts,2023-03-01,0.77,Flu
Massachusetts,2023-04-01,0.38,Flu
Massachusetts,2023-05-01,0.34,Flu
Massachusetts,2023-06-01,0.56,Flu
Massachusetts,2023-07-01,0.69,Flu
Massachusetts,2023-08-01,0.45,Flu
Massachusetts,2023-09-01,0.97,Flu
Massachusetts,2023-10-01,0.23,Flu
Massachusetts,2023-11-01,0.79,Flu
Massachusetts,2023-12-01,0.77,Flu
Massachusetts,2024-01-01,0.2,Flu
Massachusetts,2024-02-01,0.01,Flu
Massachusetts,2024-03-01,0.3,Flu
Massachusetts,2024-04-01,0.29,Flu
Massachusetts,2024-05-01,0.47,Flu
Massachusetts,2024-06-01,1.0,Flu
Massachusetts,2024-07-01,0.22,Flu
Massachusetts,2024-08-01,0.07,Flu
Massachusetts,2024-09-01,0.35,Flu
Massachusetts,2024-10-01,0.6,Flu
Massachusetts,2024-11-01,0.84,Flu
Massachusetts,2024-12-01,0.64,Flu
Michigan,2020-01-01,0.68,Flu
Michigan,2020-02-01,0.44,Flu
Michigan,2020-03-01,0.26,Flu
Michigan,2020-04-01,0.85,Flu
Michigan,2020-05-01,0.99,Flu
Michigan,2020-06-01,0.37,Flu
Michigan,2020-07-01,0.29,Flu
Michigan,2020-08-01,0.55,Flu
Michigan,2020-09-01,0.89,Flu
Michigan,2020-10-01,0.66,Flu
Michigan,2020-11-01,0.31,Flu
Michigan,2020-12-01,0.35,Flu
Michigan,2021-01-01,0.02,Flu
Michigan,2021-02-01,0.51,Flu
Michigan,2021-03-01,0.5,Flu
Michigan,2021-04-01,0.25,Flu
Michigan,2021-05-01,0.43,Flu
Michigan,2021-06-01,0.36,Flu
Michigan,2021-07-01,0.01,Flu
Michigan,2021-08-01,0.79,Flu
Michigan,2021-09-01,0.07,Flu
Michigan,2021-10-01,0.27,Flu
Michigan,2021-11-01,0.21,Flu
Michigan,2021-12-01,0.09,Flu
Michigan,2022-01-01,0.09,Flu
Michigan,2022-02-01,0.29,Flu
Michigan,2022-03-01,0.53,Flu
Michigan,2022-04-01,0.89,Flu
Michigan,2022-05-01,0.75,Flu
Michigan,2022-06-01,0.83,Flu
Michigan,2022-07-01,0.93,Flu
Michigan,2022-08-01,0.31,Flu
Michigan,2022-09-01,0.81,Flu
Michigan,2022-10-01,1.0,Flu
Michigan,2022-11-01,0.64,Flu
Michigan,2022-12-01,0.35,Flu
Michigan,2023-01-01,0.28,Flu
Michigan,2023-02-01,0.35,Flu
Michigan,2023-03-01,0.19,Flu
Michigan,2023-04-01,0.93,Flu
Michigan,2023-05-01,0.26,Flu
Michigan,2023-06-01,0.06,Flu
Michigan,2023-07-01,0.53,Flu
Michigan,2023-08-01,0.58,Flu
Michigan,2023-09-01,0.38,Flu
Michigan,2023-10-01,0.45,Flu
Michigan,2023-11-01,0.81,Flu
Michigan,2023-12-01,0.01,Flu
Michigan,2024-01-01,0.21,Flu
Michigan,2024-02-01,0.2,Flu
Michigan,2024-03-01,0.24,Flu
Michigan,2024-04-01,0.88,Flu
Michigan,2024-05-01,0.22,Flu
Michigan,2024-06-01,0.29,Flu
Michigan,2024-07-01,0.75,Flu
Michigan,2024-08-01,0.53,Flu
Michigan,2024-09-01,0.54,Flu
Michigan,2024-10-01,0.5,Flu
Michigan,2024-11-01,0.18,Flu
Michigan,2024-12-01,0.56,Flu
Minnesota,2020-01-01,0.21,Flu
Minnesota,2020-02-01,0.31,Flu
Minnesota,2020-03-01,0.39,Flu
Minnesota,2020-04-01,0.21,Flu
Minnesota,2020-05-01,0.71,Flu
Minnesota,2020-06-01,0.6,Flu
Minnesota,2020-07-01,0.62,Flu
Minnesota,2020-08-01,0.86,Flu
Minnesota,2020-09-01,0.78,Flu
Minnesota,2020-10-01,0.15,Flu
Minnesota,2020-11-01,0.38,Flu
Minnesota,2020-12-01,0.56,Flu
Minnesota,2021-01-01,0.82,Flu
Minnesota,2021-02-01,0.71,Flu
Minnesota,2021-03-01,0.84,Flu
Minnesota,2021-04-01,0.04,Flu
Minnesota,2021-05-01,0.84,Flu
Minnesota,2021-06-01,0.23,Flu
Minnesota,2021-07-01,0.74,Flu
Minnesota,2021-08-01,0.43,Flu
Minnesota,2021-09-01,0.31,Flu
Minnesota,2021-10-01,0.91,Flu
Minnesota,2021-11-01,0.4,Flu
Minnesota,2021-12-01,0.65,Flu
Minnesota,2022-01-01,0.4,Flu
Minnesota,2022-02-01,0.85,Flu
Minnesota,2022-03-01,0.48,Flu
Minnesota,2022-04-01,0.67,Flu
Minnesota,2022-05-01,0.25,Flu
Minnesota,2022-06-01,0.39,Flu
Minnesota,2022-07-01,0.89,Flu
Minnesota,2022-08-01,0.84,Flu
Minnesota,2022-09-01,0.31,Flu
Minnesota,2022-10-01,0.89,Flu
Minnesota,2022-11-01,0.16,Flu
Minnesota,2022-12-01,0.19,Flu
Minnesota,2023-01-01,0.5,Flu
Minnesota,2023-02-01,0.51,Flu
Minnesota,2023-03-01,0.76,Flu
Minnesota,2023-04-01,0.45,Flu
Minnesota,2023-05-01,0.65,Flu
Minnesota,2023-06-01,0.09,Flu
Minnesota,2023-07-01,0.92,Flu
Minnesota,2023-08-01,0.06,Flu
Minnesota,2023-09-01,0.25,Flu
Minnesota,2023-10-01,0.03,Flu
Minnesota,2023-11-01,0.2,Flu
Minnesota,2023-12-01,0.63,Flu
Minnesota,2024-01-01,0.55,Flu
Minnesota,2024-02-01,0.73,Flu
Minnesota,2024-03-01,0.04,Flu
Minnesota,2024-04-01,0.75,Flu
Minnesota,2024-05-01,0.62,Flu
Minnesota,2024-06-01,0.25,Flu
Minnesota,2024-07-01,1.0,Flu
Minnesota,2024-08-01,0.24,Flu
Minnesota,2024-09-01,0.25,Flu
Minnesota,2024-10-01,0.43,Flu
Minnesota,2024-11-01,0.56,Flu
Minnesota,2024-12-01,0.7,Flu
Mississippi,2020-01-01,0.43,Flu
Mississippi,2020-02-01,0.87,Flu
Mississippi,2020-03-01,0.4,Flu
Mississippi,2020-04-01,0.73,Flu
Mississippi,2020-05-01,0.62,Flu
Mississippi,2020-06-01,0.55,Flu
Mississippi,2020-07-01,0.18,Flu
Mississippi,2020-08-01,0.18,Flu
Mississippi,2020-09-01,0.08,Flu
