state,disease,date,value
Colorado,Covid,2024-04-01,105.15
Colorado,Covid,2024-05-01,97.84
Colorado,Covid,2024-06-01,97.57
Colorado,Covid,2024-07-01,89.87
Colorado,Covid,2024-08-01,114.57
Colorado,Covid,2024-09-01,104.03
Colorado,Covid,2024-10-01,73.87
Colorado,Covid,2024-11-01,94.15
Colorado,Covid,2024-12-01,90.43
Connecticut,Flu,2020-01-01,118.43
Connecticut,Flu,2020-02-01,126.27
Connecticut,Flu,2020-03-01,110.03
Connecticut,Flu,2020-04-01,94.49
Connecticut,Flu,2020-05-01,111.42
Connecticut,Flu,2020-06-01,101.53
Connecticut,Flu,2020-07-01,108.6
Connecticut,Flu,2020-08-01,99.69
Connecticut,Flu,2020-09-01,87.97
Connecticut,Flu,2020-10-01,87.44
Connecticut,Flu,2020-11-01,71.23
Connecticut,Flu,2020-12-01,88.86
Connecticut,Flu,2021-01-01,90.24
Connecticut,Flu,2021-02-01,124.37
Connecticut,Flu,2021-03-01,110.6
Connecticut,Flu,2021-04-01,114.46
Connecticut,Flu,2021-05-01,107.5
Connecticut,Flu,2021-06-01,102.92
Connecticut,Flu,2021-07-01,99.4
Connecticut,Flu,2021-08-01,107.09
Connecticut,Flu,2021-09-01,104.92
Connecticut,Flu,2021-10-01,98.66
Connecticut,Flu,2021-11-01,108.4
Connecticut,Flu,2021-12-01,102.57
Connecticut,Flu,2022-01-01,104.81
Connecticut,Flu,2022-02-01,110.85
Connecticut,Flu,2022-03-01,128.72
Connecticut,Flu,2022-04-01,108.82
Connecticut,Flu,2022-05-01,107.98
Connecticut,Flu,2022-06-01,117.22
Connecticut,Flu,2022-07-01,132.68
Connecticut,Flu,2022-08-01,105.22
Connecticut,Flu,2022-09-01,117.79
Connecticut,Flu,2022-10-01,84.69
Connecticut,Flu,2022-11-01,96.58
Connecticut,Flu,2022-12-01,135.34
Connecticut,Flu,2023-01-01,109.2
Connecticut,Flu,2023-02-01,105.45
Connecticut,Flu,2023-03-01,96.05
Connecticut,Flu,2023-04-01,123.46
Connecticut,Flu,2023-05-01,152.2
Connecticut,Flu,2023-06-01,122.22
Connecticut,Flu,2023-07-01,112.28
Connecticut,Flu,2023-08-01,119.81
Connecticut,Flu,2023-09-01,97.54
Connecticut,Flu,2023-10-01,124.07
Connecticut,Flu,2023-11-01,101.12
Connecticut,Flu,2023-12-01,118.35
Connecticut,Flu,2024-01-01,114.78
Connecticut,Flu,2024-02-01,140.45
Connecticut,Flu,2024-03-01,121.09
Connecticut,Flu,2024-04-01,152.57
Connecticut,Flu,2024-05-01,148.06
Connecticut,Flu,2024-06-01,119.98
Connecticut,Flu,2024-07-01,129.89
Connecticut,Flu,2024-08-01,114.32
Connecticut,Flu,2024-09-01,129.69
Connecticut,Flu,2024-10-01,98.77
Connecticut,Flu,2024-11-01,120.43
Connecticut,Flu,2024-12-01,112.3
Connecticut,Covid,2020-01-01,102.73
Connecticut,Covid,2020-02-01,92.47
Connecticut,Covid,2020-03-01,98.63
Connecticut,Covid,2020-04-01,121.64
Connecticut,Covid,2020-05-01,114.38
Connecticut,Covid,2020-06-01,109.48
Connecticut,Covid,2020-07-01,96.05
Connecticut,Covid,2020-08-01,110.07
Connecticut,Covid,2020-09-01,102.3
Connecticut,Covid,2020-10-01,105.23
Connecticut,Covid,2020-11-01,91.39
Connecticut,Covid,2020-12-01,103.02
Connecticut,Covid,2021-01-01,98.09
Connecticut,Covid,2021-02-01,111.58
Connecticut,Covid,2021-03-01,110.33
Connecticut,Covid,2021-04-01,128.44
Connecticut,Covid,2021-05-01,100.03
Connecticut,Covid,2021-06-01,106.06
Connecticut,Covid,2021-07-01,115.23
Connecticut,Covid,2021-08-01,105.57
Connecticut,Covid,2021-09-01,96.48
Connecticut,Covid,2021-10-01,93.51
Connecticut,Covid,2021-11-01,92.58
Connecticut,Covid,2021-12-01,112.38
Connecticut,Covid,2022-01-01,113.1
Connecticut,Covid,2022-02-01,118.39
Connecticut,Covid,2022-03-01,117.8
Connecticut,Covid,2022-04-01,124.71
Connecticut,Covid,2022-05-01,104.47
Connecticut,Covid,2022-06-01,109.31
Connecticut,Covid,2022-07-01,101.23
Connecticut,Covid,2022-08-01,93.13
Connecticut,Covid,2022-09-01,112.04
Connecticut,Covid,2022-10-01,122.63
Connecticut,Covid,2022-11-01,89.19
Connecticut,Covid,2022-12-01,109.06
Connecticut,Covid,2023-01-01,125.2
Connecticut,Covid,2023-02-01,136.84
Connecticut,Covid,2023-03-01,108.85
Connecticut,Covid,2023-04-01,119.59
Connecticut,Covid,2023-05-01,100.08
Connecticut,Covid,2023-06-01,110.84
Connecticut,Covid,2023-07-01,115.18
Connecticut,Covid,2023-08-01,122.08
Connecticut,Covid,2023-09-01,99.63
Connecticut,Covid,2023-10-01,102.88
Connecticut,Covid,2023-11-01,106.13
Connecticut,Covid,2023-12-01,124.75
Connecticut,Covid,2024-01-01,137.13
Connecticut,Covid,2024-02-01,144.52
Connecticut,Covid,2024-03-01,141.04
Connecticut,Covid,2024-04-01,126.58
Connecticut,Covid,2024-05-01,136.84
Connecticut,Covid,2024-06-01,124.2
Connecticut,Covid,2024-07-01,126.51
Connecticut,Covid,2024-08-01,101.55
Connecticut,Covid,2024-09-01,107.17
Connecticut,Covid,2024-10-01,119.63
Connecticut,Covid,2024-11-01,133.42
Connecticut,Covid,2024-12-01,146.82
Delaware,Flu,2020-01-01,41.86
Delaware,Flu,2020-02-01,56.3
Delaware,Flu,2020-03-01,80.76
Delaware,Flu,2020-04-01,55.36
Delaware,Flu,2020-05-01,73.64
Delaware,Flu,2020-06-01,66.07
Delaware,Flu,2020-07-01,56.54
Delaware,Flu,2020-08-01,70.54
Delaware,Flu,2020-09-01,56.86
Delaware,Flu,2020-10-01,46.2
Delaware,Flu,2020-11-01,57.88
Delaware,Flu,2020-12-01,51.19
Delaware,Flu,2021-01-01,49.55
Delaware,Flu,2021-02-01,62.5
Delaware,Flu,2021-03-01,48.48
Delaware,Flu,2021-04-01,78.1
Delaware,Flu,2021-05-01,67.78
Delaware,Flu,2021-06-01,72.04
Delaware,Flu,2021-07-01,71.51
Delaware,Flu,2021-08-01,39.44
Delaware,Flu,2021-09-01,48.48
Delaware,Flu,2021-10-01,40.46
Delaware,Flu,2021-11-01,47.49
Delaware,Flu,2021-12-01,54.63
Delaware,Flu,2022-01-01,65.05
Delaware,Flu,2022-02-01,78.76
Delaware,Flu,2022-03-01,72.32
Delaware,Flu,2022-04-01,57.92
Delaware,Flu,2022-05-01,72.07
Delaware,Flu,2022-06-01,68.77
Delaware,Flu,2022-07-01,90.31
Delaware,Flu,2022-08-01,62.33
Delaware,Flu,2022-09-01,67.9
Delaware,Flu,2022-10-01,45.76
Delaware,Flu,2022-11-01,63.2
Delaware,Flu,2022-12-01,55.74
Delaware,Flu,2023-01-01,65.41
Delaware,Flu,2023-02-01,68.16
Delaware,Flu,2023-03-01,80.82
Delaware,Flu,2023-04-01,72.55
Delaware,Flu,2023-05-01,73.52
Delaware,Flu,2023-06-01,52.89
Delaware,Flu,2023-07-01,60.87
Delaware,Flu,2023-08-01,57.04
Delaware,Flu,2023-09-01,58.65
Delaware,Flu,2023-10-01,47.19
Delaware,Flu,2023-11-01,50.54
Delaware,Flu,2023-12-01,58.01
Delaware,Flu,2024-01-01,57.94
Delaware,Flu,2024-02-01,75.66
Delaware,Flu,2024-03-01,75.92
Delaware,Flu,2024-04-01,83.52
Delaware,Flu,2024-05-01,76.67
Delaware,Flu,2024-06-01,74.51
Delaware,Flu,2024-07-01,77.5
Delaware,Flu,2024-08-01,63.57
Delaware,Flu,2024-09-01,54.6
Delaware,Flu,2024-10-01,53.72
Delaware,Flu,2024-11-01,68.0
Delaware,Flu,2024-12-01,49.97
Delaware,Covid,2020-01-01,53.56
Delaware,Covid,2020-02-01,59.52
Delaware,Covid,2020-03-01,53.16
Delaware,Covid,2020-04-01,87.19
Delaware,Covid,2020-05-01,59.44
Delaware,Covid,2020-06-01,68.58
Delaware,Covid,2020-07-01,54.46
Delaware,Covid,2020-08-01,52.5
Delaware,Covid,2020-09-01,70.34
Delaware,Covid,2020-10-01,40.46
Delaware,Covid,2020-11-01,56.44
Delaware,Covid,2020-12-01,46.49
Delaware,Covid,2021-01-01,59.87
Delaware,Covid,2021-02-01,68.55
Delaware,Covid,2021-03-01,69.54
Delaware,Covid,2021-04-01,86.28
Delaware,Covid,2021-05-01,71.0
Delaware,Covid,2021-06-01,57.32
Delaware,Covid,2021-07-01,62.09
Delaware,Covid,2021-08-01,57.05
Delaware,Covid,2021-09-01,63.6
Delaware,Covid,2021-10-01,48.84
Delaware,Covid,2021-11-01,53.96
Delaware,Covid,2021-12-01,59.62
Delaware,Covid,2022-01-01,70.88
Delaware,Covid,2022-02-01,78.05
Delaware,Covid,2022-03-01,64.8
Delaware,Covid,2022-04-01,68.82
Delaware,Covid,2022-05-01,69.22
Delaware,Covid,2022-06-01,74.66
Delaware,Covid,2022-07-01,61.4
Delaware,Covid,2022-08-01,64.99
Delaware,Covid,2022-09-01,55.99
Delaware,Covid,2022-10-01,66.07
Delaware,Covid,2022-11-01,55.28
Delaware,Covid,2022-12-01,56.99
Delaware,Covid,2023-01-01,49.19
Delaware,Covid,2023-02-01,58.97
Delaware,Covid,2023-03-01,68.83
Delaware,Covid,2023-04-01,83.82
Delaware,Covid,2023-05-01,75.29
Delaware,Covid,2023-06-01,67.56
Delaware,Covid,2023-07-01,65.86
Delaware,Covid,2023-08-01,55.83
Delaware,Covid,2023-09-01,49.65
Delaware,Covid,2023-10-01,43.9
Delaware,Covid,2023-11-01,58.55
Delaware,Covid,2023-12-01,61.61
Delaware,Covid,2024-01-01,52.01
Delaware,Covid,2024-02-01,67.57
Delaware,Covid,2024-03-01,58.47
Delaware,Covid,2024-04-01,64.44
Delaware,Covid,2024-05-01,98.11
Delaware,Covid,2024-06-01,67.21
Delaware,Covid,2024-07-01,67.87
Delaware,Covid,2024-08-01,45.37
Delaware,Covid,2024-09-01,51.88
Delaware,Covid,2024-10-01,60.35
Delaware,Covid,2024-11-01,57.9
Delaware,Covid,2024-12-01,53.26
Florida,Flu,2020-01-01,31.62
Florida,Flu,2020-02-01,40.87
Florida,Flu,2020-03-01,58.48
Florida,Flu,2020-04-01,63.82
Florida,Flu,2020-05-01,47.05
Florida,Flu,2020-06-01,53.89
Florida,Flu,2020-07-01,57.44
Florida,Flu,2020-08-01,54.68
Florida,Flu,2020-09-01,56.17
Florida,Flu,2020-10-01,38.01
Florida,Flu,2020-11-01,42.81
Florida,Flu,2020-12-01,56.16
Florida,Flu,2021-01-01,53.86
Florida,Flu,2021-02-01,60.34
Florida,Flu,2021-03-01,67.59
Florida,Flu,2021-04-01,58.97
Florida,Flu,2021-05-01,67.07
Florida,Flu,2021-06-01,68.53
Florida,Flu,2021-07-01,69.48
Florida,Flu,2021-08-01,43.5
Florida,Flu,2021-09-01,41.84
Florida,Flu,2021-10-01,51.97
Florida,Flu,2021-11-01,61.25
Florida,Flu,2021-12-01,56.5
Florida,Flu,2022-01-01,74.67
Florida,Flu,2022-02-01,68.28
Florida,Flu,2022-03-01,53.75
Florida,Flu,2022-04-01,84.91
Florida,Flu,2022-05-01,64.43
Florida,Flu,2022-06-01,54.25
Florida,Flu,2022-07-01,54.32
Florida,Flu,2022-08-01,56.97
Florida,Flu,2022-09-01,54.76
Florida,Flu,2022-10-01,58.11
Florida,Flu,2022-11-01,63.19
Florida,Flu,2022-12-01,48.45
Florida,Flu,2023-01-01,67.96
Florida,Flu,2023-02-01,56.11
Florida,Flu,2023-03-01,75.97
Florida,Flu,2023-04-01,54.77
Florida,Flu,2023-05-01,65.49
Florida,Flu,2023-06-01,86.9
Florida,Flu,2023-07-01,42.01
Florida,Flu,2023-08-01,56.86
Florida,Flu,2023-09-01,62.85
Florida,Flu,2023-10-01,60.79
Florida,Flu,2023-11-01,68.82
Florida,Flu,2023-12-01,48.83
Florida,Flu,2024-01-01,68.49
Florida,Flu,2024-02-01,71.29
Florida,Flu,2024-03-01,48.86
Florida,Flu,2024-04-01,70.78
Florida,Flu,2024-05-01,67.1
Florida,Flu,2024-06-01,80.01
Florida,Flu,2024-07-01,56.41
Florida,Flu,2024-08-01,46.62
Florida,Flu,2024-09-01,65.27
Florida,Flu,2024-10-01,45.24
Florida,Flu,2024-11-01,70.14
Florida,Flu,2024-12-01,59.13
Florida,Covid,2020-01-01,50.8
Florida,Covid,2020-02-01,82.79
Florida,Covid,2020-03-01,88.74
Florida,Covid,2020-04-01,51.52
Florida,Covid,2020-05-01,61.75
Florida,Covid,2020-06-01,54.91
Florida,Covid,2020-07-01,43.79
Florida,Covid,2020-08-01,42.26
Florida,Covid,2020-09-01,45.1
Florida,Covid,2020-10-01,38.08
Florida,Covid,2020-11-01,48.13
Florida,Covid,2020-12-01,60.88
Florida,Covid,2021-01-01,58.05
Florida,Covid,2021-02-01,48.17
Florida,Covid,2021-03-01,56.43
Florida,Covid,2021-04-01,71.11
Florida,Covid,2021-05-01,55.4
Florida,Covid,2021-06-01,49.21
Florida,Covid,2021-07-01,51.29
Florida,Covid,2021-08-01,49.61
Florida,Covid,2021-09-01,47.44
Florida,Covid,2021-10-01,34.77
Florida,Covid,2021-11-01,54.46
Florida,Covid,2021-12-01,40.75
Florida,Covid,2022-01-01,52.01
Florida,Covid,2022-02-01,49.07
Florida,Covid,2022-03-01,63.0
Florida,Covid,2022-04-01,50.03
Florida,Covid,2022-05-01,59.6
Florida,Covid,2022-06-01,78.77
Florida,Covid,2022-07-01,53.04
Florida,Covid,2022-08-01,52.66
Florida,Covid,2022-09-01,32.23
Florida,Covid,2022-10-01,64.83
Florida,Covid,2022-11-01,69.11
Florida,Covid,2022-12-01,39.34
Florida,Covid,2023-01-01,67.41
Florida,Covid,2023-02-01,72.35
Florida,Covid,2023-03-01,69.62
Florida,Covid,2023-04-01,67.54
Florida,Covid,2023-05-01,73.86
Florida,Covid,2023-06-01,52.77
Florida,Covid,2023-07-01,59.28
Florida,Covid,2023-08-01,77.69
Florida,Covid,2023-09-01,26.12
Florida,Covid,2023-10-01,60.56
Florida,Covid,2023-11-01,56.17
Florida,Covid,2023-12-01,45.26
Florida,Covid,2024-01-01,87.65
Florida,Covid,2024-02-01,64.66
Florida,Covid,2024-03-01,59.65
Florida,Covid,2024-04-01,68.73
Florida,Covid,2024-05-01,67.04
Florida,Covid,2024-06-01,55.92
Florida,Covid,2024-07-01,71.46
Florida,Covid,2024-08-01,75.86
Florida,Covid,2024-09-01,80.22
Florida,Covid,2024-10-01,58.78
Florida,Covid,2024-11-01,54.7
Florida,Covid,2024-12-01,58.16
Georgia,Flu,2020-01-01,97.67
Georgia,Flu,2020-02-01,124.11
Georgia,Flu,2020-03-01,116.73
Georgia,Flu,2020-04-01,104.22
Georgia,Flu,2020-05-01,102.71
Georgia,Flu,2020-06-01,100.51
Georgia,Flu,2020-07-01,121.59
Georgia,Flu,2020-08-01,100.12
Georgia,Flu,2020-09-01,92.18
Georgia,Flu,2020-10-01,96.84
Georgia,Flu,2020-11-01,100.68
Georgia,Flu,2020-12-01,93.92
Georgia,Flu,2021-01-01,102.95
Georgia,Flu,2021-02-01,125.57
Georgia,Flu,2021-03-01,123.0
Georgia,Flu,2021-04-01,144.18
Georgia,Flu,2021-05-01,132.62
Georgia,Flu,2021-06-01,117.54
Georgia,Flu,2021-07-01,113.29
Georgia,Flu,2021-08-01,106.25
Georgia,Flu,2021-09-01,89.83
Georgia,Flu,2021-10-01,125.8
Georgia,Flu,2021-11-01,109.95
Georgia,Flu,2021-12-01,109.49
Georgia,Flu,2022-01-01,138.49
Georgia,Flu,2022-02-01,115.14
Georgia,Flu,2022-03-01,120.72
Georgia,Flu,2022-04-01,143.15
Georgia,Flu,2022-05-01,128.75
Georgia,Flu,2022-06-01,124.6
Georgia,Flu,2022-07-01,113.29
Georgia,Flu,2022-08-01,103.74
Georgia,Flu,2022-09-01,118.89
Georgia,Flu,2022-10-01,122.78
Georgia,Flu,2022-11-01,100.15
Georgia,Flu,2022-12-01,121.75
Georgia,Flu,2023-01-01,126.16
Georgia,Flu,2023-02-01,129.88
Georgia,Flu,2023-03-01,133.92
Georgia,Flu,2023-04-01,143.0
Georgia,Flu,2023-05-01,152.01
Georgia,Flu,2023-06-01,133.47
Georgia,Flu,2023-07-01,137.46
Georgia,Flu,2023-08-01,118.03
Georgia,Flu,2023-09-01,113.05
Georgia,Flu,2023-10-01,116.98
Georgia,Flu,2023-11-01,115.85
Georgia,Flu,2023-12-01,124.83
Georgia,Flu,2024-01-01,119.76
Georgia,Flu,2024-02-01,129.32
Georgia,Flu,2024-03-01,124.69
Georgia,Flu,2024-04-01,136.61
Georgia,Flu,2024-05-01,142.75
Georgia,Flu,2024-06-01,114.41
Georgia,Flu,2024-07-01,129.29
Georgia,Flu,2024-08-01,124.03
Georgia,Flu,2024-09-01,124.02
Georgia,Flu,2024-10-01,116.64
Georgia,Flu,2024-11-01,119.69
Georgia,Flu,2024-12-01,131.64
Georgia,Covid,2020-01-01,92.21
Georgia,Covid,2020-02-01,118.85
Georgia,Covid,2020-03-01,129.54
Georgia,Covid,2020-04-01,125.35
Georgia,Covid,2020-05-01,119.35
Georgia,Covid,2020-06-01,118.53
Georgia,Covid,2020-07-01,116.62
Georgia,Covid,2020-08-01,107.91
Georgia,Covid,2020-09-01,102.63
Georgia,Covid,2020-10-01,106.37
Georgia,Covid,2020-11-01,132.78
Georgia,Covid,2020-12-01,94.75
Georgia,Covid,2021-01-01,107.49
Georgia,Covid,2021-02-01,98.06
Georgia,Covid,2021-03-01,110.94
Georgia,Covid,2021-04-01,126.02
Georgia,Covid,2021-05-01,120.97
Georgia,Covid,2021-06-01,102.66
Georgia,Covid,2021-07-01,108.28
Georgia,Covid,2021-08-01,111.86
Georgia,Covid,2021-09-01,95.04
Georgia,Covid,2021-10-01,98.62
Georgia,Covid,2021-11-01,104.95
Georgia,Covid,2021-12-01,125.42
Georgia,Covid,2022-01-01,126.48
Georgia,Covid,2022-02-01,131.5
Georgia,Covid,2022-03-01,132.15
Georgia,Covid,2022-04-01,121.51
Georgia,Covid,2022-05-01,129.53
Georgia,Covid,2022-06-01,161.72
Georgia,Covid,2022-07-01,119.54
Georgia,Covid,2022-08-01,113.34
Georgia,Covid,2022-09-01,87.79
Georgia,Covid,2022-10-01,125.96
Georgia,Covid,2022-11-01,115.0
Georgia,Covid,2022-12-01,119.6
Georgia,Covid,2023-01-01,129.19
Georgia,Covid,2023-02-01,128.48
Georgia,Covid,2023-03-01,126.33
Georgia,Covid,2023-04-01,121.61
Georgia,Covid,2023-05-01,132.53
Georgia,Covid,2023-06-01,122.89
Georgia,Covid,2023-07-01,143.18
Georgia,Covid,2023-08-01,114.66
Georgia,Covid,2023-09-01,107.73
Georgia,Covid,2023-10-01,125.91
Georgia,Covid,2023-11-01,98.72
Georgia,Covid,2023-12-01,124.21
Georgia,Covid,2024-01-01,129.2
Georgia,Covid,2024-02-01,135.7
Georgia,Covid,2024-03-01,148.59
Georgia,Covid,2024-04-01,132.96
Georgia,Covid,2024-05-01,137.61
Georgia,Covid,2024-06-01,105.48
Georgia,Covid,2024-07-01,127.58
Georgia,Covid,2024-08-01,132.52
Georgia,Covid,2024-09-01,119.87
Georgia,Covid,2024-10-01,131.98
Georgia,Covid,2024-11-01,120.04
Georgia,Covid,2024-12-01,132.0
Hawaii,Flu,2020-01-01,97.82
Hawaii,Flu,2020-02-01,125.56
Hawaii,Flu,2020-03-01,97.87
Hawaii,Flu,2020-04-01,104.06
Hawaii,Flu,2020-05-01,114.2
Hawaii,Flu,2020-06-01,101.1
Hawaii,Flu,2020-07-01,100.04
Hawaii,Flu,2020-08-01,101.3
Hawaii,Flu,2020-09-01,90.5
Hawaii,Flu,2020-10-01,92.09
Hawaii,Flu,2020-11-01,81.57
Hawaii,Flu,2020-12-01,95.16
Hawaii,Flu,2021-01-01,98.01
Hawaii,Flu,2021-02-01,104.15
Hawaii,Flu,2021-03-01,117.97
Hawaii,Flu,2021-04-01,99.3
Hawaii,Flu,2021-05-01,101.06
Hawaii,Flu,2021-06-01,112.18
Hawaii,Flu,2021-07-01,106.36
Hawaii,Flu,2021-08-01,85.54
Hawaii,Flu,2021-09-01,103.11
Hawaii,Flu,2021-10-01,109.31
Hawaii,Flu,2021-11-01,107.02
Hawaii,Flu,2021-12-01,108.9
Hawaii,Flu,2022-01-01,101.28
Hawaii,Flu,2022-02-01,99.19
Hawaii,Flu,2022-03-01,121.18
Hawaii,Flu,2022-04-01,117.33
Hawaii,Flu,2022-05-01,115.83
Hawaii,Flu,2022-06-01,111.57
Hawaii,Flu,2022-07-01,109.35
Hawaii,Flu,2022-08-01,89.09
Hawaii,Flu,2022-09-01,94.91
Hawaii,Flu,2022-10-01,104.89
Hawaii,Flu,2022-11-01,83.29
Hawaii,Flu,2022-12-01,114.31
Hawaii,Flu,2023-01-01,110.71
Hawaii,Flu,2023-02-01,107.26
Hawaii,Flu,2023-03-01,109.76
Hawaii,Flu,2023-04-01,122.44
Hawaii,Flu,2023-05-01,115.38
Hawaii,Flu,2023-06-01,112.27
Hawaii,Flu,2023-07-01,107.16
Hawaii,Flu,2023-08-01,96.84
Hawaii,Flu,2023-09-01,103.28
Hawaii,Flu,2023-10-01,99.96
Hawaii,Flu,2023-11-01,93.94
Hawaii,Flu,2023-12-01,91.79
Hawaii,Flu,2024-01-01,118.11
Hawaii,Flu,2024-02-01,95.72
Hawaii,Flu,2024-03-01,131.14
Hawaii,Flu,2024-04-01,117.23
Hawaii,Flu,2024-05-01,115.15
Hawaii,Flu,2024-06-01,110.74
Hawaii,Flu,2024-07-01,105.87
Hawaii,Flu,2024-08-01,95.34
Hawaii,Flu,2024-09-01,92.76
Hawaii,Flu,2024-10-01,102.24
Hawaii,Flu,2024-11-01,101.0
Hawaii,Flu,2024-12-01,107.89
Hawaii,Covid,2020-01-01,109.98
Hawaii,Covid,2020-02-01,111.3
Hawaii,Covid,2020-03-01,108.39
Hawaii,Covid,2020-04-01,124.06
Hawaii,Covid,2020-05-01,118.83
Hawaii,Covid,2020-06-01,106.89
Hawaii,Covid,2020-07-01,105.41
Hawaii,Covid,2020-08-01,100.05
Hawaii,Covid,2020-09-01,84.59
Hawaii,Covid,2020-10-01,116.62
Hawaii,Covid,2020-11-01,97.94
Hawaii,Covid,2020-12-01,97.22
Hawaii,Covid,2021-01-01,91.57
Hawaii,Covid,2021-02-01,102.73
Hawaii,Covid,2021-03-01,131.58
Hawaii,Covid,2021-04-01,130.12
Hawaii,Covid,2021-05-01,128.6
Hawaii,Covid,2021-06-01,98.43
Hawaii,Covid,2021-07-01,103.41
Hawaii,Covid,2021-08-01,86.48
Hawaii,Covid,2021-09-01,98.3
Hawaii,Covid,2021-10-01,100.28
Hawaii,Covid,2021-11-01,99.57
Hawaii,Covid,2021-12-01,101.05
Hawaii,Covid,2022-01-01,90.95
Hawaii,Covid,2022-02-01,123.65
Hawaii,Covid,2022-03-01,113.46
Hawaii,Covid,2022-04-01,113.85
Hawaii,Covid,2022-05-01,114.55
Hawaii,Covid,2022-06-01,100.96
Hawaii,Covid,2022-07-01,77.72
Hawaii,Covid,2022-08-01,103.76
Hawaii,Covid,2022-09-01,90.32
Hawaii,Covid,2022-10-01,101.39
Hawaii,Covid,2022-11-01,90.17
Hawaii,Covid,2022-12-01,92.04
Hawaii,Covid,2023-01-01,114.7
Hawaii,Covid,2023-02-01,104.0
Hawaii,Covid,2023-03-01,102.18
Hawaii,Covid,2023-04-01,115.06
Hawaii,Covid,2023-05-01,119.32
Hawaii,Covid,2023-06-01,110.22
Hawaii,Covid,2023-07-01,94.14
Hawaii,Covid,2023-08-01,97.21
Hawaii,Covid,2023-09-01,109.26
Hawaii,Covid,2023-10-01,110.83
Hawaii,Covid,2023-11-01,101.23
Hawaii,Covid,2023-12-01,108.56
Hawaii,Covid,2024-01-01,98.87
Hawaii,Covid,2024-02-01,108.69
Hawaii,Covid,2024-03-01,111.39
Hawaii,Covid,2024-04-01,119.4
Hawaii,Covid,2024-05-01,98.19
Hawaii,Covid,2024-06-01,100.56
Hawaii,Covid,2024-07-01,118.52
Hawaii,Covid,2024-08-01,126.94
Hawaii,Covid,2024-09-01,115.19
Hawaii,Covid,2024-10-01,88.6
Hawaii,Covid,2024-11-01,116.69
Hawaii,Covid,2024-12-01,81.95
Idaho,Flu,2020-01-01,86.64
Idaho,Flu,2020-02-01,87.34
Idaho,Flu,2020-03-01,90.09
Idaho,Flu,2020-04-01,94.16
Idaho,Flu,2020-05-01,73.51
Idaho,Flu,2020-06-01,69.45
Idaho,Flu,2020-07-01,86.88
Idaho,Flu,2020-08-01,80.67
Idaho,Flu,2020-09-01,73.09
Idaho,Flu,2020-10-01,61.82
Idaho,Flu,2020-11-01,61.44
Idaho,Flu,2020-12-01,50.02
Idaho,Flu,2021-01-01,77.56
Idaho,Flu,2021-02-01,78.85
Idaho,Flu,2021-03-01,87.48
Idaho,Flu,2021-04-01,100.0
Idaho,Flu,2021-05-01,74.72
Idaho,Flu,2021-06-01,93.48
Idaho,Flu,2021-07-01,66.2
Idaho,Flu,2021-08-01,47.17
Idaho,Flu,2021-09-01,67.28
Idaho,Flu,2021-10-01,62.9
Idaho,Flu,2021-11-01,63.48
Idaho,Flu,2021-12-01,69.07
Idaho,Flu,2022-01-01,76.68
Idaho,Flu,2022-02-01,54.74
Idaho,Flu,2022-03-01,72.57
Idaho,Flu,2022-04-01,88.12
Idaho,Flu,2022-05-01,82.16
Idaho,Flu,2022-06-01,81.78
Idaho,Flu,2022-07-01,84.5
Idaho,Flu,2022-08-01,83.26
Idaho,Flu,2022-09-01,59.34
Idaho,Flu,2022-10-01,74.04
Idaho,Flu,2022-11-01,73.54
Idaho,Flu,2022-12-01,67.06
Idaho,Flu,2023-01-01,62.63
Idaho,Flu,2023-02-01,94.04
Idaho,Flu,2023-03-01,79.51
Idaho,Flu,2023-04-01,88.4
Idaho,Flu,2023-05-01,76.0
Idaho,Flu,2023-06-01,89.29
Idaho,Flu,2023-07-01,78.65
Idaho,Flu,2023-08-01,68.1
Idaho,Flu,2023-09-01,79.59
Idaho,Flu,2023-10-01,86.01
Idaho,Flu,2023-11-01,72.27
Idaho,Flu,2023-12-01,63.94
Idaho,Flu,2024-01-01,69.15
Idaho,Flu,2024-02-01,76.51
Idaho,Flu,2024-03-01,71.96
Idaho,Flu,2024-04-01,107.34
Idaho,Flu,2024-05-01,68.19
Idaho,Flu,2024-06-01,86.3
Idaho,Flu,2024-07-01,71.97
Idaho,Flu,2024-08-01,81.15
Idaho,Flu,2024-09-01,63.03
Idaho,Flu,2024-10-01,76.18
Idaho,Flu,2024-11-01,73.52
Idaho,Flu,2024-12-01,81.78
Idaho,Covid,2020-01-01,78.85
Idaho,Covid,2020-02-01,72.13
Idaho,Covid,2020-03-01,88.53
Idaho,Covid,2020-04-01,83.08
Idaho,Covid,2020-05-01,87.9
Idaho,Covid,2020-06-01,78.72
Idaho,Covid,2020-07-01,74.62
Idaho,Covid,2020-08-01,72.46
Idaho,Covid,2020-09-01,61.07
Idaho,Covid,2020-10-01,73.46
Idaho,Covid,2020-11-01,59.86
Idaho,Covid,2020-12-01,55.27
Idaho,Covid,2021-01-01,84.22
Idaho,Covid,2021-02-01,82.52
Idaho,Covid,2021-03-01,102.7
Idaho,Covid,2021-04-01,79.65
Idaho,Covid,2021-05-01,72.35
Idaho,Covid,2021-06-01,80.12
Idaho,Covid,2021-07-01,93.67
Idaho,Covid,2021-08-01,59.43
Idaho,Covid,2021-09-01,66.67
Idaho,Covid,2021-10-01,74.85
Idaho,Covid,2021-11-01,56.86
Idaho,Covid,2021-12-01,76.72
